frame_ix,landmark_ix,x,y,z
585,6,7.48,7.61,-0.0533333333333333
585,7,7.28,7.66,0.3633333333333333
585,8,7.3,7.69,-0.4866666666666667
585,9,7.4,7.29,0.2233333333333333
585,10,7.39,7.31,-0.0266666666666666
585,11,6.34,7.16,0.8366666666666667
585,12,7.07,7.41,-1.0733333333333333
585,13,5.93,6.01,1.1933333333333334
585,14,8.44,7.32,-1.52
585,15,6.05,4.86,1.1933333333333334
585,16,9.68,7.24,-1.14
585,17,6.1,4.56,1.2733333333333334
585,18,9.94,7.11,-1.28
585,19,6.25,4.52,1.13
585,20,9.98,7.18,-1.143333333333333
585,21,6.23,4.67,1.1333333333333333
585,22,9.89,7.2,-1.0733333333333333
585,23,6.36,4.55,0.64
585,24,6.03,4.56,-0.6433333333333333
585,25,7.23,3.16,1.5566666666666666
585,26,5.63,2.51,-0.68
585,27,7.16,1.42,2.536666666666666
585,28,3.71,1.03,-0.6833333333333333
585,29,6.96,1.09,2.62
585,30,3.35,0.84,-0.7
585,31,8.05,1.16,2.4566666666666666
585,32,4.48,0.21,-1.2166666666666666
586,0,7.51,7.38,0.13
586,1,7.52,7.56,0.15
586,2,7.5,7.57,0.15
586,3,7.49,7.58,0.15
586,4,7.51,7.57,-0.0266666666666666
586,5,7.5,7.59,-0.0266666666666666
586,6,7.49,7.61,-0.0266666666666666
586,7,7.29,7.66,0.37
586,8,7.31,7.69,-0.4733333333333333
586,9,7.4,7.29,0.2466666666666666
586,10,7.4,7.31,0.0
586,11,6.34,7.16,0.8366666666666667
586,12,7.1,7.41,-1.0666666666666669
586,13,5.93,6.01,1.19
586,14,8.47,7.31,-1.4933333333333334
586,15,6.05,4.88,1.18
586,16,9.7,7.24,-1.09
586,17,6.1,4.59,1.2566666666666666
586,18,9.95,7.1,-1.2233333333333334
586,19,6.25,4.54,1.1166666666666667
586,20,10.0,7.17,-1.0833333333333333
586,21,6.22,4.68,1.1166666666666667
586,22,9.9,7.2,-1.0233333333333334
586,23,6.36,4.55,0.64
586,24,6.03,4.56,-0.6433333333333333
586,25,7.22,3.16,1.55
586,26,5.62,2.52,-0.6733333333333333
586,27,7.16,1.42,2.526666666666667
586,28,3.71,1.03,-0.68
586,29,6.97,1.09,2.6066666666666665
586,30,3.35,0.83,-0.6966666666666667
586,31,8.04,1.17,2.4466666666666668
586,32,4.49,0.21,-1.21
587,0,7.52,7.37,0.15
587,1,7.52,7.55,0.17
587,2,7.51,7.56,0.17
587,3,7.5,7.58,0.17
587,4,7.52,7.57,-0.01
587,5,7.51,7.59,-0.01
587,6,7.49,7.61,-0.01
587,7,7.3,7.66,0.3866666666666666
587,8,7.32,7.69,-0.4633333333333333
587,9,7.41,7.28,0.2666666666666666
587,10,7.41,7.3,0.0133333333333333
587,11,6.35,7.16,0.8366666666666667
587,12,7.1,7.41,-1.06
587,13,5.93,6.01,1.1866666666666668
587,14,8.47,7.31,-1.5133333333333334
587,15,6.06,4.9,1.1733333333333331
587,16,9.7,7.24,-1.1366666666666667
587,17,6.12,4.61,1.2533333333333334
587,18,9.95,7.1,-1.2733333333333334
587,19,6.27,4.55,1.1133333333333333
587,20,10.0,7.17,-1.1333333333333333
587,21,6.24,4.68,1.1133333333333333
587,22,9.91,7.2,-1.07
587,23,6.35,4.55,0.64
587,24,6.04,4.56,-0.6433333333333333
587,25,7.23,3.16,1.55
587,26,5.63,2.52,-0.67
587,27,7.16,1.42,2.486666666666667
587,28,3.71,1.03,-0.67
587,29,6.97,1.09,2.566666666666667
587,30,3.35,0.84,-0.6833333333333333
587,31,8.04,1.17,2.43
587,32,4.49,0.21,-1.1966666666666668
588,0,7.52,7.37,0.1433333333333333
588,1,7.53,7.55,0.1666666666666666
588,2,7.51,7.56,0.1633333333333333
588,3,7.5,7.58,0.1633333333333333
588,4,7.52,7.57,-0.0166666666666666
588,5,7.51,7.59,-0.0166666666666666
588,6,7.5,7.61,-0.0166666666666666
588,7,7.3,7.66,0.39
588,8,7.32,7.69,-0.4666666666666667
588,9,7.42,7.28,0.26
588,10,7.41,7.3,0.0066666666666666
588,11,6.35,7.16,0.8366666666666667
588,12,7.1,7.41,-1.0633333333333332
588,13,5.93,6.02,1.153333333333333
588,14,8.46,7.31,-1.5166666666666666
588,15,6.05,4.9,1.096666666666667
588,16,9.71,7.24,-1.2
588,17,6.12,4.6,1.1666666666666667
588,18,9.96,7.1,-1.3433333333333333
588,19,6.27,4.55,1.0266666666666666
588,20,10.01,7.16,-1.19
588,21,6.24,4.66,1.0333333333333334
588,22,9.91,7.2,-1.1333333333333333
588,23,6.35,4.55,0.64
588,24,6.04,4.57,-0.6433333333333333
588,25,7.23,3.16,1.5233333333333334
588,26,5.63,2.53,-0.68
588,27,7.16,1.42,2.433333333333333
588,28,3.71,1.03,-0.69
588,29,6.97,1.08,2.51
588,30,3.36,0.84,-0.71
588,31,8.04,1.17,2.3633333333333333
588,32,4.49,0.21,-1.2433333333333334
589,0,7.53,7.37,0.1366666666666666
589,1,7.54,7.55,0.16
589,2,7.52,7.56,0.16
589,3,7.51,7.58,0.16
589,4,7.53,7.57,-0.02
589,5,7.52,7.59,-0.02
589,6,7.5,7.61,-0.02
589,7,7.31,7.66,0.3866666666666666
589,8,7.33,7.69,-0.47
589,9,7.42,7.28,0.2566666666666666
589,10,7.42,7.3,0.0033333333333333
589,11,6.37,7.16,0.8266666666666667
589,12,7.09,7.41,-1.0666666666666669
589,13,5.93,6.02,1.1266666666666667
589,14,8.45,7.3,-1.5666666666666669
589,15,6.04,4.88,1.05
589,16,9.71,7.24,-1.2933333333333332
589,17,6.1,4.58,1.1133333333333333
589,18,9.96,7.09,-1.4466666666666668
589,19,6.25,4.52,0.9666666666666668
589,20,10.01,7.16,-1.3
589,21,6.22,4.62,0.9833333333333332
589,22,9.92,7.19,-1.2266666666666666
589,23,6.36,4.55,0.64
589,24,6.03,4.57,-0.6433333333333333
589,25,7.24,3.16,1.5233333333333334
589,26,5.63,2.53,-0.67
589,27,7.16,1.42,2.44
589,28,3.71,1.04,-0.6566666666666666
589,29,6.97,1.08,2.5166666666666666
589,30,3.36,0.85,-0.6766666666666666
589,31,8.04,1.17,2.3633333333333333
589,32,4.49,0.21,-1.2233333333333334
590,0,7.53,7.37,0.1333333333333333
590,1,7.54,7.55,0.1566666666666666
590,2,7.53,7.56,0.1566666666666666
590,3,7.52,7.58,0.1566666666666666
590,4,7.54,7.57,-0.0233333333333333
590,5,7.52,7.59,-0.0233333333333333
590,6,7.51,7.61,-0.0233333333333333
590,7,7.31,7.66,0.3833333333333333
590,8,7.33,7.69,-0.47
590,9,7.43,7.28,0.25
590,10,7.42,7.3,0.0
590,11,6.38,7.16,0.8166666666666667
590,12,7.09,7.41,-1.07
590,13,5.93,6.02,1.1166666666666667
590,14,8.45,7.3,-1.5833333333333333
590,15,6.02,4.86,1.04
590,16,9.71,7.24,-1.3233333333333333
590,17,6.08,4.56,1.1033333333333333
590,18,9.97,7.09,-1.4833333333333334
590,19,6.23,4.5,0.9566666666666668
590,20,10.02,7.16,-1.336666666666667
590,21,6.2,4.6,0.9733333333333334
590,22,9.92,7.19,-1.26
590,23,6.37,4.55,0.64
590,24,6.03,4.57,-0.64
590,25,7.25,3.16,1.5266666666666666
590,26,5.61,2.53,-0.6466666666666666
590,27,7.16,1.42,2.47
590,28,3.71,1.04,-0.6
590,29,6.97,1.07,2.55
590,30,3.37,0.85,-0.6133333333333333
590,31,8.04,1.17,2.39
590,32,4.49,0.22,-1.17
591,0,7.54,7.37,0.1333333333333333
591,1,7.54,7.56,0.16
591,2,7.53,7.57,0.16
591,3,7.52,7.58,0.16
591,4,7.54,7.57,-0.0233333333333333
591,5,7.52,7.59,-0.0233333333333333
591,6,7.51,7.61,-0.0233333333333333
591,7,7.31,7.66,0.3866666666666666
591,8,7.33,7.69,-0.4733333333333333
591,9,7.43,7.28,0.25
591,10,7.42,7.3,0.0
591,11,6.38,7.15,0.8166666666666667
591,12,7.08,7.41,-1.0666666666666669
591,13,5.93,5.98,1.09
591,14,8.44,7.3,-1.6033333333333333
591,15,6.0,4.82,0.9833333333333332
591,16,9.71,7.24,-1.3966666666666667
591,17,6.06,4.51,1.04
591,18,9.97,7.1,-1.5633333333333332
591,19,6.21,4.44,0.89
591,20,10.02,7.16,-1.41
591,21,6.17,4.54,0.9166666666666666
591,22,9.92,7.19,-1.33
591,23,6.37,4.55,0.64
591,24,6.05,4.56,-0.64
591,25,7.26,3.15,1.5233333333333334
591,26,5.61,2.53,-0.6266666666666667
591,27,7.16,1.41,2.47
591,28,3.71,1.04,-0.5633333333333334
591,29,6.97,1.07,2.55
591,30,3.37,0.85,-0.5766666666666667
591,31,8.04,1.17,2.393333333333333
591,32,4.49,0.22,-1.1266666666666667
592,0,7.54,7.37,0.1266666666666666
592,1,7.54,7.56,0.1533333333333333
592,2,7.53,7.57,0.1533333333333333
592,3,7.52,7.58,0.1533333333333333
592,4,7.54,7.57,-0.03
592,5,7.53,7.59,-0.03
592,6,7.51,7.61,-0.03
592,7,7.32,7.66,0.3833333333333333
592,8,7.33,7.69,-0.4766666666666667
592,9,7.43,7.28,0.2466666666666666
592,10,7.42,7.3,-0.0033333333333333
592,11,6.38,7.15,0.7966666666666666
592,12,7.08,7.41,-1.0666666666666669
592,13,5.93,5.96,1.0533333333333332
592,14,8.44,7.3,-1.6266666666666667
592,15,5.99,4.78,0.92
592,16,9.72,7.24,-1.41
592,17,6.05,4.47,0.97
592,18,9.98,7.1,-1.58
592,19,6.19,4.4,0.8166666666666667
592,20,10.03,7.16,-1.4266666666666667
592,21,6.16,4.5,0.85
592,22,9.93,7.19,-1.346666666666667
592,23,6.38,4.54,0.6366666666666667
592,24,6.07,4.54,-0.64
592,25,7.28,3.15,1.5433333333333332
592,26,5.62,2.53,-0.6
592,27,7.16,1.41,2.523333333333333
592,28,3.72,1.04,-0.5066666666666667
592,29,6.97,1.07,2.6066666666666665
592,30,3.37,0.85,-0.52
592,31,8.03,1.17,2.4433333333333334
592,32,4.49,0.22,-1.0733333333333333
593,0,7.54,7.37,0.07
593,1,7.54,7.55,0.1
593,2,7.53,7.56,0.1
593,3,7.52,7.58,0.1
593,4,7.54,7.57,-0.0833333333333333
593,5,7.52,7.59,-0.0833333333333333
593,6,7.51,7.61,-0.0833333333333333
593,7,7.32,7.66,0.3433333333333333
593,8,7.33,7.69,-0.52
593,9,7.43,7.28,0.1933333333333333
593,10,7.42,7.3,-0.0566666666666666
593,11,6.4,7.15,0.7733333333333333
593,12,7.08,7.41,-1.0933333333333333
593,13,5.93,5.96,1.04
593,14,8.44,7.3,-1.63
593,15,5.99,4.76,0.9033333333333332
593,16,9.72,7.23,-1.38
593,17,6.05,4.45,0.95
593,18,9.98,7.1,-1.54
593,19,6.19,4.38,0.7966666666666666
593,20,10.03,7.16,-1.393333333333333
593,21,6.16,4.48,0.8333333333333334
593,22,9.93,7.19,-1.3133333333333332
593,23,6.4,4.53,0.6366666666666667
593,24,6.07,4.53,-0.64
593,25,7.28,3.15,1.58
593,26,5.62,2.53,-0.5833333333333334
593,27,7.16,1.41,2.6066666666666665
593,28,3.72,1.04,-0.49
593,29,6.96,1.07,2.6966666666666668
593,30,3.37,0.85,-0.5
593,31,8.03,1.17,2.526666666666667
593,32,4.49,0.22,-1.0666666666666669
594,0,7.54,7.37,0.07
594,1,7.54,7.55,0.1
594,2,7.53,7.56,0.1
594,3,7.52,7.58,0.1
594,4,7.54,7.57,-0.0833333333333333
594,5,7.52,7.59,-0.0833333333333333
594,6,7.51,7.6,-0.0833333333333333
594,7,7.31,7.66,0.34
594,8,7.33,7.68,-0.5233333333333333
594,9,7.43,7.28,0.1966666666666666
594,10,7.42,7.3,-0.0566666666666666
594,11,6.4,7.15,0.7566666666666667
594,12,7.08,7.41,-1.0933333333333333
594,13,5.93,5.96,1.0066666666666666
594,14,8.44,7.3,-1.63
594,15,5.98,4.75,0.8666666666666667
594,16,9.72,7.23,-1.3733333333333333
594,17,6.04,4.44,0.9133333333333332
594,18,9.99,7.1,-1.5333333333333334
594,19,6.18,4.37,0.7633333333333333
594,20,10.04,7.16,-1.3866666666666667
594,21,6.15,4.47,0.8
594,22,9.94,7.19,-1.31
594,23,6.42,4.53,0.6333333333333333
594,24,6.07,4.53,-0.6366666666666667
594,25,7.29,3.15,1.58
594,26,5.63,2.53,-0.59
594,27,7.16,1.41,2.59
594,28,3.72,1.04,-0.5166666666666667
594,29,6.96,1.08,2.6766666666666667
594,30,3.37,0.85,-0.5266666666666666
594,31,8.03,1.17,2.5166666666666666
594,32,4.49,0.22,-1.09
595,0,7.54,7.37,0.1033333333333333
595,1,7.54,7.55,0.1233333333333333
595,2,7.53,7.56,0.1233333333333333
595,3,7.51,7.57,0.1233333333333333
595,4,7.54,7.57,-0.0566666666666666
595,5,7.52,7.58,-0.0566666666666666
595,6,7.51,7.6,-0.06
595,7,7.31,7.66,0.3433333333333333
595,8,7.33,7.68,-0.5166666666666667
595,9,7.43,7.28,0.2166666666666666
595,10,7.42,7.3,-0.0333333333333333
595,11,6.4,7.15,0.7533333333333333
595,12,7.09,7.41,-1.0933333333333333
595,13,5.91,5.96,1.0033333333333334
595,14,8.44,7.3,-1.63
595,15,5.97,4.74,0.88
595,16,9.73,7.23,-1.3766666666666667
595,17,6.04,4.43,0.9266666666666666
595,18,9.99,7.1,-1.5333333333333334
595,19,6.18,4.36,0.78
595,20,10.04,7.16,-1.3866666666666667
595,21,6.15,4.47,0.8133333333333334
595,22,9.94,7.19,-1.31
595,23,6.45,4.53,0.63
595,24,6.07,4.52,-0.63
595,25,7.3,3.15,1.58
595,26,5.64,2.53,-0.5866666666666667
595,27,7.16,1.41,2.59
595,28,3.73,1.04,-0.5166666666666667
595,29,6.96,1.08,2.6733333333333333
595,30,3.37,0.86,-0.53
595,31,8.03,1.16,2.4966666666666666
595,32,4.49,0.22,-1.0833333333333333
596,0,7.53,7.37,0.0666666666666666
596,1,7.54,7.55,0.09
596,2,7.53,7.56,0.09
596,3,7.51,7.57,0.09
596,4,7.53,7.56,-0.0966666666666666
596,5,7.52,7.58,-0.0966666666666666
596,6,7.51,7.6,-0.0966666666666666
596,7,7.31,7.66,0.3233333333333333
596,8,7.33,7.68,-0.5566666666666666
596,9,7.43,7.27,0.1866666666666666
596,10,7.42,7.3,-0.07
596,11,6.42,7.15,0.75
596,12,7.08,7.41,-1.1266666666666667
596,13,5.94,5.95,1.02
596,14,8.44,7.3,-1.6833333333333331
596,15,5.97,4.71,0.8966666666666666
596,16,9.72,7.23,-1.4333333333333331
596,17,6.04,4.39,0.9433333333333334
596,18,9.99,7.1,-1.6033333333333333
596,19,6.17,4.32,0.79
596,20,10.04,7.16,-1.46
596,21,6.14,4.43,0.83
596,22,9.94,7.18,-1.3733333333333333
596,23,6.48,4.53,0.63
596,24,6.07,4.52,-0.63
596,25,7.3,3.14,1.5766666666666669
596,26,5.64,2.52,-0.5933333333333334
596,27,7.16,1.41,2.6
596,28,3.74,1.04,-0.5
596,29,6.96,1.08,2.69
596,30,3.37,0.86,-0.51
596,31,8.04,1.16,2.513333333333333
596,32,4.47,0.22,-1.0766666666666669
597,0,7.53,7.37,0.04
597,1,7.54,7.55,0.0633333333333333
597,2,7.53,7.56,0.0633333333333333
597,3,7.51,7.57,0.0633333333333333
597,4,7.53,7.56,-0.1233333333333333
597,5,7.52,7.58,-0.1233333333333333
597,6,7.5,7.6,-0.1233333333333333
597,7,7.31,7.65,0.3066666666666666
597,8,7.33,7.68,-0.58
597,9,7.43,7.27,0.1633333333333333
597,10,7.42,7.29,-0.0933333333333333
597,11,6.44,7.15,0.7433333333333333
597,12,7.08,7.41,-1.1466666666666667
597,13,5.96,5.94,1.0266666666666666
597,14,8.44,7.29,-1.7133333333333334
597,15,5.98,4.7,0.9066666666666666
597,16,9.72,7.23,-1.4733333333333334
597,17,6.04,4.37,0.9466666666666668
597,18,9.99,7.1,-1.64
597,19,6.17,4.31,0.7966666666666666
597,20,10.03,7.16,-1.5033333333333334
597,21,6.14,4.42,0.8366666666666667
597,22,9.94,7.18,-1.413333333333333
597,23,6.5,4.53,0.63
597,24,6.07,4.52,-0.63
597,25,7.31,3.12,1.5733333333333333
597,26,5.64,2.52,-0.5966666666666667
597,27,7.16,1.41,2.59
597,28,3.75,1.05,-0.5
597,29,6.96,1.08,2.6766666666666667
597,30,3.38,0.86,-0.51
597,31,8.05,1.15,2.5033333333333334
597,32,4.46,0.22,-1.0766666666666669
598,0,7.53,7.36,0.0
598,1,7.54,7.54,0.03
598,2,7.53,7.55,0.0266666666666666
598,3,7.51,7.56,0.0266666666666666
598,4,7.53,7.55,-0.16
598,5,7.52,7.57,-0.16
598,6,7.5,7.59,-0.16
598,7,7.31,7.65,0.2933333333333333
598,8,7.33,7.67,-0.6033333333333334
598,9,7.43,7.26,0.1333333333333333
598,10,7.42,7.29,-0.13
598,11,6.46,7.15,0.7433333333333333
598,12,7.07,7.4,-1.1666666666666667
598,13,5.97,5.92,1.03
598,14,8.41,7.29,-1.7733333333333334
598,15,5.98,4.68,0.9133333333333332
598,16,9.72,7.23,-1.5833333333333333
598,17,6.04,4.34,0.96
598,18,9.99,7.1,-1.76
598,19,6.16,4.28,0.81
598,20,10.03,7.16,-1.6233333333333333
598,21,6.13,4.39,0.8466666666666667
598,22,9.94,7.18,-1.5233333333333334
598,23,6.49,4.52,0.63
598,24,6.07,4.52,-0.63
598,25,7.32,3.12,1.53
598,26,5.65,2.52,-0.62
598,27,7.16,1.41,2.526666666666667
598,28,3.76,1.05,-0.5133333333333333
598,29,6.96,1.08,2.6133333333333333
598,30,3.38,0.86,-0.52
598,31,8.05,1.15,2.43
598,32,4.46,0.22,-1.1
599,0,7.53,7.35,-0.0066666666666666
599,1,7.54,7.54,0.0166666666666666
599,2,7.53,7.55,0.0166666666666666
599,3,7.51,7.56,0.0166666666666666
599,4,7.53,7.55,-0.1733333333333333
599,5,7.52,7.57,-0.1733333333333333
599,6,7.5,7.59,-0.1733333333333333
599,7,7.31,7.65,0.2833333333333333
599,8,7.33,7.67,-0.62
599,9,7.44,7.26,0.1233333333333333
599,10,7.43,7.28,-0.14
599,11,6.46,7.15,0.7366666666666667
599,12,7.06,7.39,-1.1833333333333331
599,13,5.98,5.91,1.0333333333333334
599,14,8.39,7.29,-1.79
599,15,5.98,4.66,0.92
599,16,9.72,7.23,-1.5833333333333333
599,17,6.04,4.31,0.9633333333333334
599,18,9.99,7.1,-1.76
599,19,6.16,4.26,0.8066666666666666
599,20,10.03,7.16,-1.62
599,21,6.13,4.37,0.85
599,22,9.94,7.18,-1.5233333333333334
599,23,6.49,4.51,0.63
599,24,6.07,4.5,-0.6333333333333333
599,25,7.32,3.11,1.5433333333333332
599,26,5.65,2.51,-0.61
599,27,7.17,1.41,2.5733333333333333
599,28,3.76,1.05,-0.4766666666666667
599,29,6.96,1.07,2.6633333333333336
599,30,3.38,0.86,-0.4833333333333333
599,31,8.06,1.14,2.48
599,32,4.45,0.22,-1.06
600,0,7.54,7.35,0.0
600,1,7.54,7.53,0.03
600,2,7.53,7.55,0.03
600,3,7.51,7.56,0.03
600,4,7.53,7.55,-0.16
600,5,7.52,7.57,-0.16
600,6,7.51,7.59,-0.16
600,7,7.32,7.65,0.2866666666666667
600,8,7.33,7.67,-0.6066666666666667
600,9,7.44,7.25,0.1333333333333333
600,10,7.43,7.28,-0.13
600,11,6.47,7.15,0.7633333333333333
600,12,7.05,7.39,-1.1766666666666667
600,13,5.99,5.91,1.1133333333333333
600,14,8.39,7.29,-1.7733333333333334
600,15,6.0,4.66,1.0366666666666666
600,16,9.72,7.23,-1.5466666666666666
600,17,6.06,4.33,1.0933333333333333
600,18,9.99,7.1,-1.72
600,19,6.18,4.27,0.9333333333333332
600,20,10.03,7.16,-1.58
600,21,6.15,4.38,0.9666666666666668
600,22,9.94,7.18,-1.4866666666666666
600,23,6.49,4.5,0.6333333333333333
600,24,6.07,4.5,-0.6366666666666667
600,25,7.32,3.1,1.5433333333333332
600,26,5.65,2.51,-0.62
600,27,7.17,1.39,2.5733333333333333
600,28,3.76,1.05,-0.4833333333333333
600,29,6.96,1.06,2.66
600,30,3.38,0.86,-0.49
600,31,8.09,1.14,2.4766666666666666
600,32,4.45,0.22,-1.0633333333333332
601,0,7.54,7.35,0.0066666666666666
601,1,7.54,7.53,0.0333333333333333
601,2,7.53,7.55,0.0333333333333333
601,3,7.52,7.56,0.0333333333333333
601,4,7.54,7.55,-0.1566666666666666
601,5,7.52,7.57,-0.1566666666666666
601,6,7.51,7.59,-0.1566666666666666
601,7,7.32,7.65,0.2933333333333333
601,8,7.33,7.67,-0.6033333333333334
601,9,7.44,7.25,0.1366666666666666
601,10,7.43,7.27,-0.1266666666666666
601,11,6.47,7.15,0.7633333333333333
601,12,7.05,7.39,-1.1733333333333331
601,13,5.99,5.91,1.106666666666667
601,14,8.39,7.28,-1.76
601,15,6.01,4.67,1.0233333333333334
601,16,9.72,7.23,-1.5233333333333334
601,17,6.07,4.33,1.0733333333333333
601,18,9.99,7.1,-1.6933333333333334
601,19,6.19,4.28,0.9166666666666666
601,20,10.03,7.16,-1.5533333333333332
601,21,6.15,4.39,0.9533333333333334
601,22,9.93,7.18,-1.46
601,23,6.49,4.49,0.6333333333333333
601,24,6.07,4.5,-0.6366666666666667
601,25,7.32,3.09,1.5566666666666666
601,26,5.64,2.51,-0.6033333333333334
601,27,7.17,1.38,2.5933333333333333
601,28,3.76,1.05,-0.46
601,29,6.96,1.05,2.683333333333333
601,30,3.38,0.86,-0.4666666666666667
601,31,8.09,1.14,2.51
601,32,4.44,0.22,-1.0266666666666666
602,0,7.54,7.35,0.03
602,1,7.54,7.53,0.06
602,2,7.53,7.55,0.06
602,3,7.52,7.56,0.06
602,4,7.54,7.55,-0.13
602,5,7.52,7.57,-0.13
602,6,7.51,7.59,-0.13
602,7,7.32,7.65,0.32
602,8,7.33,7.67,-0.5766666666666667
602,9,7.44,7.25,0.16
602,10,7.43,7.27,-0.1
602,11,6.47,7.14,0.7766666666666666
602,12,7.05,7.39,-1.153333333333333
602,13,5.99,5.91,1.106666666666667
602,14,8.39,7.28,-1.7333333333333334
602,15,6.01,4.67,1.02
602,16,9.72,7.23,-1.5
602,17,6.07,4.34,1.07
602,18,9.99,7.1,-1.6666666666666667
602,19,6.18,4.29,0.9133333333333332
602,20,10.03,7.16,-1.5233333333333334
602,21,6.15,4.4,0.95
602,22,9.93,7.18,-1.4366666666666668
602,23,6.49,4.49,0.6333333333333333
602,24,6.07,4.5,-0.6366666666666667
602,25,7.32,3.09,1.5366666666666666
602,26,5.64,2.51,-0.62
602,27,7.17,1.38,2.54
602,28,3.76,1.05,-0.5133333333333333
602,29,6.96,1.04,2.63
602,30,3.38,0.86,-0.5233333333333333
602,31,8.1,1.14,2.4633333333333334
602,32,4.43,0.22,-1.0733333333333333
603,0,7.54,7.35,0.0366666666666666
603,1,7.54,7.54,0.0666666666666666
603,2,7.53,7.55,0.0666666666666666
603,3,7.52,7.56,0.0666666666666666
603,4,7.54,7.55,-0.1233333333333333
603,5,7.52,7.57,-0.1233333333333333
603,6,7.51,7.59,-0.1233333333333333
603,7,7.32,7.65,0.3266666666666666
603,8,7.33,7.67,-0.57
603,9,7.44,7.25,0.1666666666666666
603,10,7.43,7.27,-0.0933333333333333
603,11,6.47,7.14,0.7766666666666666
603,12,7.05,7.39,-1.15
603,13,5.99,5.9,1.1033333333333333
603,14,8.39,7.28,-1.7233333333333334
603,15,6.0,4.68,1.0133333333333334
603,16,9.72,7.23,-1.48
603,17,6.07,4.34,1.0633333333333332
603,18,9.99,7.1,-1.6466666666666667
603,19,6.18,4.29,0.9066666666666666
603,20,10.03,7.15,-1.5033333333333334
603,21,6.15,4.4,0.9433333333333334
603,22,9.93,7.18,-1.4166666666666667
603,23,6.49,4.49,0.6333333333333333
603,24,6.07,4.5,-0.6366666666666667
603,25,7.32,3.09,1.53
603,26,5.64,2.51,-0.62
603,27,7.17,1.38,2.533333333333333
603,28,3.76,1.05,-0.5133333333333333
603,29,6.96,1.03,2.62
603,30,3.38,0.87,-0.5233333333333333
603,31,8.1,1.14,2.4566666666666666
603,32,4.42,0.21,-1.0733333333333333
604,0,7.54,7.35,0.0533333333333333
604,1,7.54,7.54,0.0833333333333333
604,2,7.53,7.55,0.0833333333333333
604,3,7.52,7.56,0.0833333333333333
604,4,7.54,7.55,-0.1066666666666666
604,5,7.52,7.57,-0.1066666666666666
604,6,7.51,7.59,-0.1066666666666666
604,7,7.32,7.64,0.34
604,8,7.33,7.67,-0.5533333333333333
604,9,7.44,7.25,0.1833333333333333
604,10,7.43,7.27,-0.0766666666666666
604,11,6.47,7.14,0.7866666666666666
604,12,7.06,7.39,-1.1333333333333333
604,13,5.99,5.9,1.11
604,14,8.4,7.28,-1.6933333333333334
604,15,6.0,4.68,1.0266666666666666
604,16,9.72,7.23,-1.44
604,17,6.07,4.35,1.08
604,18,9.99,7.1,-1.6
604,19,6.18,4.3,0.9266666666666666
604,20,10.03,7.15,-1.4566666666666668
604,21,6.15,4.41,0.96
604,22,9.94,7.18,-1.3733333333333333
604,23,6.49,4.49,0.6333333333333333
604,24,6.07,4.5,-0.6366666666666667
604,25,7.32,3.09,1.5033333333333334
604,26,5.64,2.51,-0.6466666666666666
604,27,7.17,1.38,2.473333333333333
604,28,3.77,1.05,-0.57
604,29,6.96,1.03,2.556666666666666
604,30,3.38,0.87,-0.5833333333333334
604,31,8.1,1.14,2.393333333333333
604,32,4.41,0.21,-1.13
605,0,7.54,7.35,0.0533333333333333
605,1,7.54,7.53,0.0833333333333333
605,2,7.53,7.55,0.0833333333333333
605,3,7.52,7.56,0.0833333333333333
605,4,7.54,7.55,-0.1066666666666666
605,5,7.52,7.57,-0.1066666666666666
605,6,7.51,7.59,-0.1066666666666666
605,7,7.32,7.64,0.34
605,8,7.33,7.67,-0.5533333333333333
605,9,7.44,7.25,0.1833333333333333
605,10,7.43,7.27,-0.0766666666666666
605,11,6.47,7.14,0.7866666666666666
605,12,7.05,7.38,-1.1366666666666667
605,13,5.99,5.89,1.1133333333333333
605,14,8.39,7.28,-1.6933333333333334
605,15,6.0,4.68,1.03
605,16,9.72,7.23,-1.44
605,17,6.07,4.35,1.08
605,18,9.99,7.1,-1.6033333333333333
605,19,6.18,4.3,0.9266666666666666
605,20,10.03,7.15,-1.4566666666666668
605,21,6.15,4.41,0.96
605,22,9.94,7.18,-1.3766666666666667
605,23,6.49,4.49,0.6333333333333333
605,24,6.07,4.49,-0.6366666666666667
605,25,7.32,3.09,1.5066666666666666
605,26,5.64,2.51,-0.6433333333333333
605,27,7.17,1.38,2.486666666666667
605,28,3.77,1.05,-0.5533333333333333
605,29,6.96,1.03,2.57
605,30,3.38,0.87,-0.5633333333333334
605,31,8.1,1.14,2.4033333333333333
605,32,4.4,0.21,-1.11
606,0,7.54,7.35,0.0366666666666666
606,1,7.54,7.53,0.07
606,2,7.53,7.54,0.07
606,3,7.52,7.56,0.07
606,4,7.54,7.55,-0.1233333333333333
606,5,7.52,7.57,-0.1233333333333333
606,6,7.51,7.58,-0.1233333333333333
606,7,7.32,7.64,0.3333333333333333
606,8,7.33,7.66,-0.57
606,9,7.45,7.25,0.17
606,10,7.43,7.27,-0.0933333333333333
606,11,6.48,7.14,0.7866666666666666
606,12,7.04,7.38,-1.15
606,13,5.98,5.89,1.14
606,14,8.38,7.28,-1.6966666666666668
606,15,6.01,4.68,1.0733333333333333
606,16,9.72,7.23,-1.43
606,17,6.07,4.35,1.1266666666666667
606,18,9.99,7.1,-1.5933333333333333
606,19,6.19,4.3,0.97
606,20,10.03,7.15,-1.4533333333333334
606,21,6.15,4.41,1.0033333333333334
